transcript_id	strand	type	start	end	feature	term_id	score_term	term_start	term_end	rank_term_score	additional_term	start_with_terminator	end_with_terminator
antisense_40	-	COD	76908	77495	RhoDep	T1475	0.546	77046.0	77124.0	1.0		76896.0	77495.0
antisense_41	+	RNA	78706	78956	RhoDep	T46	0.654	79386.0	79464.0	1.0		78706.0	79614.0
antisense_42	+	COD	79832	80675	RhoDep	T49	0.561	80521.0	80599.0	1.0		79832.0	80749.0
antisense_43	+	RNA	84110	84403								84110.0	84403.0
antisense_44	+	RNA	84540	84560								84540.0	84560.0
antisense_45	+	RNA	84583	85489	RhoDep	T57	0.795	85480.0	85558.0	1.0		84583.0	85708.0
antisense_46	+	RNA	89961	90202								89961.0	90202.0
antisense_47	+	RNA	90263	91139								90263.0	91139.0
antisense_48	+	COD	94226	94809	RhoDep	T63	0.751	94753.0	94831.0	1.0		94226.0	94981.0
antisense_49	+	RNA	95273	95330								95273.0	95330.0
antisense_50	+	RNA	95333	95484	RhoDep	T64	0.675	95809.0	95887.0	1.0		95333.0	96037.0
antisense_52	+	COD	96037	96691	Intrinsic	TERM1403	0.834	96674.0	96694.0	1.0		96037.0	96694.0
antisense_53	-	RNA	97928	98205	Intrinsic	TERM1427	0.56	97849.0	97869.0	1.0		97849.0	98205.0
antisense_54	-	RNA	98366	98956								98366.0	98956.0
antisense_55	+	RNA	101835	102342								101835.0	102342.0
antisense_56	-	RNA	109668	110576	RhoDep	T1507	0.629	109629.0	109707.0	1.0		109479.0	110576.0
antisense_57	-	RNA	111007	111434	RhoDep	T1509	0.704	110748.0	110826.0	1.0		110598.0	111434.0
antisense_58	-	COD	114841	115590	RhoDep	T1513	0.651	114841.0	114919.0	1.0		114691.0	115590.0
antisense_59	-	RNA	115708	115774	RhoDep	T1514	0.763	115603.0	115681.0	1.0		115453.0	115774.0
antisense_60	-	RNA	115780	115809								115780.0	115809.0
antisense_61	-	COD	117681	118525	RhoDep	T1518	0.513	118089.0	118167.0	1.0		117939.0	118525.0
antisense_62	-	COD	118879	119530	Intrinsic	TERM1728	0.482	118883.0	118904.0	1.0		118883.0	119530.0
antisense_64	-	RNA	123646	124530	RhoDep	T1526	0.582	123779.0	123857.0	1.0		123629.0	124530.0
antisense_65	-	RNA	131014	131188	RhoDep	T1537	0.759	130811.0	130889.0	1.0		130661.0	131188.0
antisense_66	-	RNA	131626	131783								131626.0	131783.0
antisense_67	-	RNA	131908	131954								131908.0	131954.0
antisense_68	-	COD	132053	132328								132053.0	132328.0
antisense_69	+	RNA	133497	133645								133497.0	133645.0
antisense_70	+	RNA	133649	134553								133649.0	134553.0
antisense_71	+	RNA	137550	137812	RhoDep	T84	0.821	137789.0	137867.0	1.0		137550.0	138017.0
antisense_72	-	RNA	139155	139416								139155.0	139416.0
antisense_73	-	RNA	139418	140326	RhoDep	T1541	0.697	139527.0	139605.0	1.0		139377.0	140326.0
antisense_74	+	RNA	148088	148996								148088.0	148996.0
antisense_75	+	RNA	149961	150550	RhoDep	T88	0.731	150653.0	150731.0	1.0		149961.0	150881.0
antisense_76	-	RNA	154539	154996	RhoDep	T1564	0.734	154222.0	154300.0	1.0		154072.0	154996.0
antisense_77	+	RNA	156981	157084	RhoDep	T93	0.544	157259.0	157337.0	1.0		156981.0	157487.0
antisense_78	+	RNA	157420	157628	RhoDep	T94	0.717	157882.0	157960.0	1.0		157420.0	158110.0
antisense_79	+	RNA	164294	164384	Intrinsic	TERM2398	0.374	164984.0	165023.0	1.0		164294.0	165023.0
antisense_80	+	RNA	167000	167908	RhoDep	T103	0.655	167645.0	167723.0	1.0		167000.0	167873.0
antisense_81	+	RNA	169461	169995								169461.0	169995.0
antisense_82	+	RNA	172002	172555	RhoDep	T108	0.518	172441.0	172519.0	1.0		172002.0	172669.0
antisense_83	+	RNA	174400	174409								174400.0	174409.0
antisense_84	+	RNA	174430	174903	Intrinsic	TERM2552	0.329	174552.0	174565.0	1.0		174430.0	174565.0
antisense_86	+	RNA	179269	179328	RhoDep	T120	0.661	179398.0	179476.0	1.0		179269.0	179626.0
antisense_87	+	RNA	179437	180322	Intrinsic	TERM2620	0.4	179519.0	179537.0	1.0		179437.0	179537.0
antisense_88	-	RNA	181695	181796								181695.0	181796.0
antisense_89	+	RNA	185674	186577								185674.0	186577.0
antisense_90	+	COD	189272	190063	RhoDep	T129	0.638	189963.0	190041.0	1.0		189272.0	190191.0
antisense_91	+	RNA	190365	190534	RhoDep	T131	0.66	190479.0	190557.0	1.0		190365.0	190707.0
antisense_92	+	RNA	190692	191050	RhoDep	T132	0.703	190960.0	191038.0	1.0		190692.0	191188.0
antisense_93	-	COD	193160	193930	RhoDep	T1582	0.764	193142.0	193220.0	1.0		192992.0	193930.0
antisense_94	+	RNA	197861	197919								197861.0	197919.0
antisense_95	+	RNA	197928	198635	Intrinsic	TERM2896	0.242	198207.0	198218.0	1.0		197928.0	198218.0
antisense_96	+	RNA	198637	199081	RhoDep	T142	0.51	198912.0	198990.0	1.0		198637.0	199140.0
antisense_97	+	RNA	199082	199990	Intrinsic	TERM2910	0.205	199272.0	199287.0	1.0		199082.0	199287.0
antisense_98	-	RNA	200243	200841								200243.0	200841.0
antisense_99	-	RNA	200868	200999								200868.0	200999.0
antisense_100	-	COD	201043	201664								201043.0	201664.0
antisense_101	-	COD	204014	204734								204014.0	204734.0
antisense_102	-	RNA	207312	208056	RhoDep	T1597	0.663	207099.0	207177.0	1.0		206949.0	208056.0
antisense_103	-	RNA	208344	208583								208344.0	208583.0
antisense_104	-	RNA	210516	211424	RhoDep	T1601	0.233	211286.0	211364.0	1.0		211136.0	211424.0
antisense_105	+	RNA	217642	218550	RhoDep	T147	0.345	217728.0	217806.0	1.0		217642.0	217956.0
antisense_106	+	RNA	219258	219534								219258.0	219534.0
antisense_107	+	RNA	219602	220441	RhoDepWithHP	T150	0.494	219908.0	220101.0	1.0	TERM3185	219602.0	220101.0
antisense_108	+	RNA	221467	221488								221467.0	221488.0
antisense_109	+	COD	221539	221992	Intrinsic	TERM3212	0.359	221737.0	221761.0	1.0		221539.0	221761.0
antisense_110	-	RNA	222472	222518	RhoDep	T1619	0.686	222221.0	222299.0	1.0		222071.0	222518.0
antisense_111	-	RNA	224067	224476	RhoDep	T1620	0.761	223898.0	223976.0	1.0		223748.0	224476.0
antisense_112	+	RNA	225121	226029	RhoDep	T155	0.583	225908.0	225986.0	1.0		225121.0	226136.0
antisense_113	+	RNA	227314	227493								227314.0	227493.0
antisense_114	+	RNA	227630	227924								227630.0	227924.0
antisense_115	+	RNA	228038	228929	Intrinsic	TERM3314	0.506	228583.0	228607.0	1.0		228038.0	228607.0
antisense_116	-	RNA	228909	229541								228909.0	229541.0
antisense_117	+	RNA	231279	231441								231279.0	231441.0
antisense_118	-	RNA	231847	232752	RhoDep	T1626	0.669	231826.0	231904.0	1.0		231676.0	232752.0
antisense_119	+	RNA	233314	233342								233314.0	233342.0
antisense_120	+	RNA	233594	234500	RhoDep	T162	0.68	234463.0	234541.0	1.0		233594.0	234691.0
antisense_121	-	RNA	237616	237682	Intrinsic	TERM3424	0.507	237489.0	237521.0	1.0		237489.0	237682.0
antisense_122	-	RNA	237689	237744								237689.0	237744.0
antisense_123	-	RNA	237920	238194								237920.0	238194.0
antisense_124	-	RNA	238253	238665								238253.0	238665.0
antisense_125	-	RNA	239650	240086	RhoDep	T1633	0.752	239619.0	239697.0	1.0		239469.0	240086.0
antisense_126	+	RNA	248297	248376								248297.0	248376.0
antisense_127	+	RNA	248414	249322								248414.0	249322.0
antisense_128	-	RNA	252868	253020	RhoDep	T1646	0.709	252504.0	252582.0	1.0		252354.0	253020.0
antisense_129	-	COD	253635	254291	RhoDepWithHP	T1647	0.541	253756.0	253870.0	1.0	TERM3646	253756.0	254291.0
antisense_131	-	COD	258109	259013	RhoDep	T1657	0.688	258233.0	258311.0	1.0		258083.0	259013.0
antisense_132	-	RNA	261138	261358	RhoDep	T1663	0.743	260895.0	260973.0	1.0		260745.0	261358.0
antisense_133	-	RNA	261427	261630								261427.0	261630.0
antisense_134	+	RNA	261892	262799	RhoDep	T176	0.75	262708.0	262786.0	1.0		261892.0	262936.0
antisense_135	+	RNA	266835	267741	RhoDep	T186	0.679	267703.0	267781.0	1.0		266835.0	267931.0
antisense_136	+	RNA	267807	268715	RhoDep	T187	0.608	268096.0	268174.0	1.0		267807.0	268324.0
antisense_137	+	COD	268986	269040								268986.0	269040.0
antisense_138	+	RNA	269054	269856								269054.0	269856.0
antisense_139	+	RNA	269858	270766	RhoDep	T189	0.474	270446.0	270524.0	1.0		269858.0	270674.0
antisense_140	+	RNA	273434	274211	Intrinsic	TERM3920	0.494	274201.0	274221.0	1.0		273434.0	274221.0
antisense_141	+	RNA	277458	277474								277458.0	277474.0
antisense_142	+	RNA	277575	278450								277575.0	278450.0
antisense_143	+	RNA	282348	282877								282348.0	282877.0
antisense_144	+	RNA	287233	288141	RhoDep	T206	0.083	287294.0	287372.0	1.0		287233.0	287522.0
antisense_145	-	RNA	289722	289787								289722.0	289787.0
antisense_146	-	RNA	290418	290467	RhoDep	T1671	0.641	290184.0	290262.0	1.0		290034.0	290467.0
antisense_147	+	RNA	290992	291114								290992.0	291114.0
antisense_148	+	RNA	291118	291182	RhoDep	T208	0.625	291443.0	291521.0	1.0		291118.0	291671.0
antisense_149	-	RNA	294328	295063	RhoDep	T1676	0.66	294478.0	294556.0	1.0		294328.0	295063.0
antisense_150	-	RNA	296930	297546	RhoDep	T1679	0.687	296603.0	296681.0	1.0		296453.0	297546.0
antisense_151	-	RNA	300957	301672								300957.0	301672.0
antisense_152	-	RNA	306738	306913	RhoDep	T1694	0.887	306620.0	306698.0	1.0		306470.0	306913.0
antisense_153	+	RNA	309234	309649	RhoDep	T213	0.659	309743.0	309821.0	1.0		309234.0	309971.0
antisense_154	+	COD	324230	325009	RhoDep	T224	0.391	324525.0	324603.0	1.0		324230.0	324753.0
antisense_155	-	RNA	326841	327353								326841.0	327353.0
antisense_156	-	COD	327392	327563	RhoDep	T1709	0.617	327345.0	327423.0	1.0		327195.0	327563.0
antisense_157	-	RNA	331440	331857	RhoDep	T1716	0.765	331395.0	331473.0	1.0		331245.0	331857.0
antisense_158	-	RNA	331911	332047								331911.0	332047.0
antisense_159	+	RNA	334169	334962	RhoDep	T226	0.477	334584.0	334662.0	1.0		334169.0	334812.0
antisense_160	+	COD	335339	335837								335339.0	335837.0
antisense_161	+	RNA	341584	342020	RhoDep	T230	0.585	341944.0	342022.0	1.0		341584.0	342172.0
antisense_162	+	COD	343848	344326	RhoDep	T233	0.627	344393.0	344471.0	1.0		343848.0	344621.0
antisense_163	+	COD	345301	345742								345301.0	345742.0
antisense_164	+	RNA	346196	347104	Intrinsic	TERM5004	0.492	346907.0	346917.0	1.0		346196.0	346917.0
antisense_165	+	RNA	347856	347950								347856.0	347950.0
antisense_166	+	COD	347950	348451								347950.0	348451.0
antisense_167	+	RNA	348458	348856	Intrinsic	TERM5030	0.328	349027.0	349038.0	1.0		348458.0	349038.0
antisense_168	-	RNA	349066	349680	RhoDep	T1730	0.53	349469.0	349547.0	1.0		349319.0	349680.0
antisense_169	-	RNA	351951	352118	RhoDepWithHP	T1734	0.66	351867.0	351973.0	1.0	TERM5066	351867.0	352118.0
antisense_170	-	RNA	354037	354114	RhoDep	T1736	0.661	353474.0	353552.0	1.0		353324.0	354114.0
antisense_171	-	RNA	354130	354906								354130.0	354906.0
antisense_172	-	RNA	354921	355503	RhoDep	T1737	0.384	355333.0	355411.0	1.0		355183.0	355503.0
antisense_173	+	RNA	356158	357066	RhoDep	T237	0.594	356696.0	356774.0	1.0		356158.0	356924.0
antisense_174	+	COD	358121	358954	RhoDep	T240	0.744	358856.0	358934.0	1.0		358121.0	359084.0
antisense_175	-	RNA	364048	364088	RhoDep	T1746	0.778	363891.0	363969.0	1.0		363741.0	364088.0
antisense_176	-	RNA	365209	366117								365209.0	366117.0
antisense_177	-	RNA	366223	366315								366223.0	366315.0
antisense_178	+	RNA	367131	367540								367131.0	367540.0
antisense_179	+	RNA	367871	368672	RhoDep	T244	0.486	368328.0	368406.0	1.0		367871.0	368556.0
antisense_180	+	RNA	368677	369512								368677.0	369512.0
antisense_181	+	RNA	371390	371500								371390.0	371500.0
antisense_182	+	RNA	371753	372661								371753.0	372661.0
antisense_183	+	RNA	372901	373310								372901.0	373310.0
antisense_184	-	RNA	377947	378460								377947.0	378460.0
antisense_185	+	RNA	380403	380621								380403.0	380621.0
antisense_186	-	COD	384525	385193	RhoDep	T1774	0.828	384252.0	384330.0	1.0		384102.0	385193.0
antisense_187	-	RNA	385194	385917	RhoDep	T1777	0.382	385790.0	385868.0	1.0		385640.0	385917.0
antisense_188	-	RNA	385999	386871	RhoDep	T1778	0.624	386234.0	386312.0	1.0		386084.0	386871.0
antisense_189	-	RNA	396124	396667	RhoDep	T1791	0.458	396418.0	396496.0	1.0		396268.0	396667.0
antisense_190	-	RNA	401327	401443								401327.0	401443.0
antisense_191	-	RNA	401446	402349	RhoDep	T1799	0.428	402040.0	402118.0	1.0		401890.0	402349.0
orphan_2	+	RNA	403063	403436								403063.0	403436.0
antisense_192	-	RNA	403907	404518	RhoDep	T1802	0.674	403771.0	403849.0	1.0		403621.0	404518.0
antisense_193	-	RNA	405003	405680								405003.0	405680.0
antisense_194	-	RNA	422257	423024								422257.0	423024.0
antisense_195	+	RNA	425950	426259								425950.0	426259.0
antisense_196	-	RNA	426800	427708	RhoDep	T1840	0.719	427141.0	427219.0	1.0		426991.0	427708.0
antisense_197	+	RNA	430722	430736								430722.0	430736.0
antisense_198	+	RNA	430828	431735	RhoDep	T269	0.652	431648.0	431726.0	1.0		430828.0	431876.0
antisense_199	+	RNA	431987	432030								431987.0	432030.0
antisense_200	-	RNA	433469	434346								433469.0	434346.0
antisense_201	-	RNA	438005	438908	RhoDep	T1850	0.799	437923.0	438001.0	1.0		437773.0	438908.0
antisense_202	-	RNA	438908	439227								438908.0	439227.0
antisense_203	-	RNA	443372	444222	RhoDep	T1856	0.752	443255.0	443333.0	1.0		443105.0	444222.0
antisense_204	-	COD	444357	445013	RhoDep	T1859	0.792	444256.0	444334.0	1.0		444106.0	445013.0
antisense_205	-	COD	448890	449683	RhoDep	T1870	0.534	449260.0	449338.0	1.0		449110.0	449683.0
antisense_206	-	RNA	456143	456214	RhoDep	T1886	0.779	455991.0	456069.0	1.0		455841.0	456214.0
antisense_207	-	RNA	459764	460456	RhoDep	T1897	0.682	459662.0	459740.0	1.0		459512.0	460456.0
antisense_208	-	RNA	463828	463882	Intrinsic	TERM6720	0.631	463380.0	463401.0	1.0		463380.0	463882.0
orphan_4	+	RNA	465323	465572								465323.0	465572.0
orphan_5	-	RNA	464706	465614								464706.0	465614.0
antisense_209	-	RNA	465911	466815	Intrinsic	TERM6749	0.429	466029.0	466039.0	1.0		466029.0	466815.0
antisense_210	-	RNA	468906	469594	Intrinsic	TERM6788	0.452	468708.0	468732.0	1.0		468708.0	469594.0
antisense_211	+	RNA	472120	472232								472120.0	472232.0
antisense_212	+	RNA	472289	472431								472289.0	472431.0
antisense_213	-	RNA	476756	477659	RhoDep	T1917	0.685	476705.0	476783.0	1.0		476555.0	477659.0
antisense_214	-	RNA	479628	479763	RhoDep	T1921	0.667	479442.0	479520.0	1.0		479292.0	479763.0
antisense_215	+	COD	480307	480708	RhoDep	T288	0.542	480651.0	480729.0	1.0		480307.0	480879.0
antisense_216	+	RNA	481071	481338	RhoDep	T290	0.642	481381.0	481459.0	1.0		481071.0	481609.0
antisense_217	+	RNA	481491	482400								481491.0	482400.0
antisense_218	-	RNA	486428	487320								486428.0	487320.0
antisense_219	+	RNA	493196	494103	RhoDep	T298	0.354	493475.0	493553.0	1.0		493196.0	493703.0
antisense_220	+	RNA	494203	494526								494203.0	494526.0
antisense_221	+	COD	494637	495161	Intrinsic	TERM7161	0.668	495076.0	495099.0	1.0		494637.0	495099.0
antisense_222	+	RNA	495172	496080								495172.0	496080.0
antisense_223	-	RNA	498223	499131								498223.0	499131.0
antisense_224	-	RNA	500929	501622								500929.0	501622.0
antisense_225	-	RNA	506555	507384	RhoDep	T1954	0.767	506535.0	506613.0	1.0		506385.0	507384.0
antisense_226	-	RNA	507748	507982								507748.0	507982.0
antisense_227	-	RNA	508465	509372	RhoDep	T1956	0.68	508424.0	508502.0	1.0		508274.0	509372.0
antisense_228	-	RNA	511751	512305								511751.0	512305.0
antisense_229	-	RNA	513597	514497	Intrinsic	TERM7466	0.988	513600.0	513618.0	1.0		513600.0	514497.0
antisense_230	-	RNA	514525	514543								514525.0	514543.0
antisense_231	-	COD	514548	514654	RhoDep	T1970	0.445	514537.0	514615.0	1.0		514387.0	514654.0
antisense_232	-	RNA	516748	517568	RhoDep	T1975	0.723	516621.0	516699.0	1.0		516471.0	517568.0
antisense_233	-	RNA	521228	522136	Intrinsic	TERM7566	0.686	521411.0	521436.0	1.0		521411.0	522136.0
antisense_234	-	RNA	522534	522572								522534.0	522572.0
antisense_235	+	RNA	525109	525609								525109.0	525609.0
antisense_236	+	RNA	526097	526731								526097.0	526731.0
antisense_237	-	RNA	527992	528368	RhoDep	T1989	0.609	527401.0	527479.0	1.0		527251.0	528368.0
antisense_238	+	RNA	529214	529452	RhoDep	T309	0.655	529484.0	529562.0	1.0		529214.0	529712.0
antisense_239	+	RNA	529601	530160								529601.0	530160.0
antisense_241	-	RNA	531815	531860	RhoDep	T1993	0.617	531072.0	531150.0	1.0		530922.0	531860.0
antisense_242	-	RNA	532032	532940	RhoDep	T1995	0.811	532206.0	532284.0	1.0		532056.0	532940.0
antisense_244	-	RNA	535867	536534								535867.0	536534.0
antisense_245	-	RNA	538247	538676	RhoDep	T1999	0.763	538119.0	538197.0	1.0		537969.0	538676.0
antisense_246	-	RNA	541308	542098								541308.0	542098.0
antisense_247	-	RNA	542143	542206	RhoDep	T2005	0.554	542031.0	542109.0	1.0		541881.0	542206.0
antisense_248	-	RNA	552607	553492	Intrinsic	TERM7944	0.735	553053.0	553082.0	1.0		553053.0	553492.0
antisense_249	+	RNA	555398	555575								555398.0	555575.0
antisense_250	+	RNA	555582	556386	RhoDep	T321	0.636	556123.0	556201.0	1.0		555582.0	556351.0
antisense_251	+	RNA	556387	557168	RhoDep	T322	0.255	556420.0	556498.0	1.0		556387.0	556648.0
antisense_252	+	RNA	563554	563753								563554.0	563753.0
antisense_253	+	COD	563911	564064								563911.0	564064.0
antisense_254	+	COD	564074	564870	RhoDep	T325	0.594	564383.0	564461.0	1.0		564074.0	564611.0
antisense_255	+	RNA	564873	565328								564873.0	565328.0
antisense_256	+	RNA	565506	565569								565506.0	565569.0
antisense_257	+	COD	565570	566471	Intrinsic	TERM8145	0.548	566113.0	566140.0	1.0		565570.0	566140.0
antisense_258	-	COD	567194	567644								567194.0	567644.0
antisense_259	-	RNA	570556	571463	RhoDep	T2038	0.618	570809.0	570887.0	1.0		570659.0	571463.0
antisense_260	-	RNA	572598	573493	RhoDep	T2042	0.632	572642.0	572720.0	1.0		572492.0	573493.0
antisense_261	+	RNA	577196	577271	RhoDep	T330	0.66	577303.0	577381.0	1.0		577196.0	577531.0
antisense_262	+	RNA	577436	577826	Intrinsic	TERM8293	0.524	577761.0	577771.0	1.0		577436.0	577771.0
antisense_263	-	COD	580681	581567	RhoDep	T2048	0.552	581121.0	581199.0	1.0		580971.0	581567.0
antisense_264	-	RNA	584300	585191	RhoDep	T2049	0.454	584750.0	584828.0	1.0		584600.0	585191.0
antisense_265	-	RNA	585431	585655	RhoDep	T2050	0.762	585311.0	585389.0	1.0		585161.0	585655.0
antisense_266	-	RNA	586160	586873	RhoDep	T2052	0.711	586002.0	586080.0	1.0		585852.0	586873.0
antisense_267	-	RNA	587021	587241								587021.0	587241.0
antisense_268	-	RNA	587385	587416								587385.0	587416.0
antisense_269	+	RNA	592228	593006	RhoDep	T334	0.777	593085.0	593163.0	1.0		592228.0	593313.0
antisense_270	-	COD	598605	599236	RhoDep	T2070	0.4	598968.0	599046.0	1.0		598818.0	599236.0
antisense_271	+	COD	600438	601260	RhoDep	T339	0.76	601306.0	601384.0	1.0		600438.0	601534.0
antisense_272	-	RNA	602826	603718	RhoDep	T2073	0.293	603388.0	603466.0	1.0		603238.0	603718.0
antisense_273	-	COD	603780	604011	RhoDep	T2074	0.481	603814.0	603892.0	1.0		603664.0	604011.0
antisense_275	-	RNA	604499	605272	RhoDep	T2075	0.797	604410.0	604488.0	1.0		604260.0	605272.0
antisense_276	-	COD	607164	608008	RhoDep	T2080	0.691	607053.0	607131.0	1.0		606903.0	608008.0
antisense_277	-	COD	608183	608237	RhoDep	T2082	0.683	608001.0	608079.0	1.0		607851.0	608237.0
antisense_278	-	RNA	608960	609024	RhoDep	T2083	0.592	608702.0	608780.0	1.0		608552.0	609024.0
antisense_279	+	RNA	613758	614286	Intrinsic	TERM8752	0.771	614339.0	614378.0	1.0		613758.0	614378.0
antisense_280	+	COD	616442	616880	RhoDep	T347	0.638	616825.0	616903.0	1.0		616442.0	617053.0
antisense_281	+	RNA	617012	617809								617012.0	617809.0
antisense_282	+	RNA	618970	619696								618970.0	619696.0
antisense_283	+	COD	619697	619751								619697.0	619751.0
antisense_284	+	RNA	619759	619822								619759.0	619822.0
antisense_285	+	RNA	619846	619958								619846.0	619958.0
antisense_286	+	RNA	620025	620041								620025.0	620041.0
antisense_287	+	RNA	620078	620984	RhoDep	T350	0.633	620867.0	620945.0	1.0		620078.0	621095.0
antisense_288	+	RNA	624341	625061	RhoDep	T358	0.485	624812.0	624890.0	1.0		624341.0	625040.0
antisense_289	-	RNA	625070	625405								625070.0	625405.0
antisense_290	-	COD	628346	628896	RhoDep	T2101	0.767	628113.0	628191.0	1.0		627963.0	628896.0
antisense_291	-	COD	628920	629188								628920.0	629188.0
antisense_292	-	RNA	629205	629247	RhoDep	T2104	0.657	629111.0	629189.0	1.0		628961.0	629247.0
antisense_293	-	RNA	629248	629666								629248.0	629666.0
antisense_294	-	COD	632258	633143	RhoDep	T2111	0.679	632217.0	632295.0	1.0		632067.0	633143.0
antisense_295	-	COD	633149	633263								633149.0	633263.0
antisense_296	-	RNA	634404	635311	RhoDep	T2116	0.82	634381.0	634459.0	1.0		634231.0	635311.0
antisense_297	+	RNA	637714	638002								637714.0	638002.0
antisense_299	-	RNA	639215	640094	Intrinsic	TERM9123	0.844	639182.0	639195.0	1.0		639182.0	640094.0
antisense_300	+	RNA	646671	647470	Intrinsic	TERM9234	0.753	647314.0	647328.0	1.0		646671.0	647328.0
orphan_7	-	RNA	648056	648107								648056.0	648107.0
antisense_301	-	RNA	649852	650642								649852.0	650642.0
antisense_302	-	RNA	650707	650758								650707.0	650758.0
orphan_8	+	RNA	650864	651258								650864.0	651258.0
antisense_303	+	RNA	651261	651378								651261.0	651378.0
antisense_304	+	RNA	651466	651517								651466.0	651517.0
antisense_305	+	RNA	651537	651622								651537.0	651622.0
antisense_306	+	RNA	651783	651871								651783.0	651871.0
antisense_307	+	RNA	652246	652348								652246.0	652348.0
antisense_308	+	RNA	654717	654777								654717.0	654777.0
antisense_309	+	COD	654823	655148	RhoDep	T374	0.745	655108.0	655186.0	1.0		654823.0	655336.0
antisense_310	-	COD	656160	656816	RhoDep	T2130	0.384	656458.0	656536.0	1.0		656308.0	656816.0
antisense_311	-	RNA	657123	657508	RhoDep	T2131	0.778	657009.0	657087.0	1.0		656859.0	657508.0
antisense_312	-	RNA	661259	661862								661259.0	661862.0
antisense_313	-	RNA	670396	671301	RhoDep	T2155	0.238	671156.0	671234.0	1.0		671006.0	671301.0
antisense_314	-	RNA	675676	676005	RhoDep	T2160	0.573	675404.0	675482.0	1.0		675254.0	676005.0
antisense_315	-	RNA	676018	676736	RhoDep	T2163	0.652	676146.0	676224.0	1.0		675996.0	676736.0
antisense_316	-	RNA	677118	678000								677118.0	678000.0
antisense_317	-	RNA	679387	680218	RhoDep	T2168	0.661	679394.0	679472.0	1.0		679244.0	680218.0
antisense_318	-	COD	682552	683279	RhoDep	T2174	0.751	682550.0	682628.0	1.0		682400.0	683279.0
antisense_319	+	RNA	686538	687421								686538.0	687421.0
antisense_320	-	RNA	695460	695966								695460.0	695966.0
antisense_321	-	RNA	698346	698924								698346.0	698924.0
antisense_322	-	RNA	699150	700058	RhoDep	T2188	0.518	699585.0	699663.0	1.0		699435.0	700058.0
antisense_323	-	RNA	700059	700835								700059.0	700835.0
antisense_324	-	RNA	702332	703240	RhoDep	T2192	0.673	702482.0	702560.0	1.0		702332.0	703240.0
